,FIRE_SIZE,DC,DMC,FFMC,ISI,BUI,FWI
17,0.0023085279739272135,5.935775306897721e-07,0.13067138285826307,0.04128887634666211,0.9056546963345125,0.14764699658524108,0.0627759019997732
18,0.0024443237370994023,5.935775306897721e-07,0.10855281251338193,0.15845425457409779,0.9096733663211518,0.12430147680059052,0.1580547883470906
19,0.0025801195002715916,2.1104978868969674e-06,0.20077063786972257,0.10047036719575247,0.8662893124408471,0.08591310477161138,0.13480617361291844
20,0.0027159152634437804,5.935775306897721e-07,0.3724115960663031,0.05110087652121476,0.5775058372099492,0.013179599530653357,0.09035664243553292
21,0.0028517110266159697,5.935775306897721e-07,0.30277652983635506,0.2730541138276224,0.9001114313590914,0.2576632059985046,0.2906538987347907
22,0.0029875067897881585,5.935775306897721e-07,0.02842787138734083,0.039283421509009604,0.8169852874053379,0.04188180952031753,0.038487178146051515
23,0.0031233025529603478,5.935775306897721e-07,0.013597281514250478,0.021801830372231212,0.9151824441221815,0.20550210225865653,0.02081707227085477
24,0.0032590983161325366,5.935775306897721e-07,0.013597281514250478,0.021801830372231212,0.9151824441221815,0.20550210225865653,0.02081707227085477
25,0.003394894079304726,5.935775306897721e-07,0.21586141788619911,0.1047971606169243,0.9190101719730203,0.22637594933239752,0.14207432887400306
26,0.0035306898424769147,1.5828734151727254e-06,,,,,
27,0.003666485605649104,5.935775306897721e-07,0.1326093285371328,0.14331793383265765,0.9007473245711625,0.14186878229181096,0.14335809674122874
28,0.0038022813688212928,5.935775306897721e-07,0.2551555102496754,0.19621583957030472,0.9557177825570259,0.19835876885882864,0.22415902935209653
29,0.003938077131993482,5.935775306897721e-07,0.23436147030944487,0.14915705111847793,0.9784245389677124,0.32188657176951196,0.18391955703152682
30,0.004073872895165671,5.935775306897721e-07,0.24005200706338753,0.17213026541126167,0.9799104747937141,0.2931224100864279,0.2024451395061866
31,0.00420966865833786,2.1698556399659447e-05,0.24005200706338753,0.17213026541126167,0.9799104747937141,0.2931224100864279,0.2024451395061866
32,0.0043454644215100485,3.957183537931814e-07,0.26217218431379846,0.20692704343698506,0.949073349282876,0.17248924325538423,0.2337845065539238
33,0.004481260184682238,1.5828734151727254e-06,0.06367291401417816,0.0756296585822293,0.9445235718331436,0.2196512807956445,0.07515136272354891
34,0.004617055947854427,1.5828734151727254e-06,0.2573699581441753,0.19399293897888711,0.969551054849679,0.26361318474281986,0.22353194777334687
35,0.004752851711026616,3.2976529482765114e-07,0.21388897876944982,0.11847528255610676,0.9347241507508699,0.20813973883475292,0.15364186598736898
36,0.004888647474198805,3.4295590662075723e-06,0.1311165353123475,0.2075612050082419,0.9297282336174267,0.16903738341848185,0.20704510980463395
37,0.005024443237370994,5.935775306897721e-07,0.09799381866710266,0.029684934599249202,0.8036871944388896,0.05023849441572107,0.045400581233450074
38,0.005160239000543183,5.935775306897721e-07,0.09206406430830225,0.024011286163399773,0.3877439179869341,0.002831393155613157,0.03788656326826236
39,0.005296034763715372,5.935775306897721e-07,0.07841219115035121,0.018756601644106505,0.45037065546180954,0.0051624436896203114,0.030011987530468222
40,0.005431830526887561,5.935775306897721e-07,0.19715073756908344,0.08199002716911152,0.5338123923434993,0.007404402979948133,0.11645544890239123
41,0.0055676262900597505,5.935775306897721e-07,0.0812221582341972,0.021391132318419007,0.6988949022356848,0.01683064748554253,0.033609804480258576
42,0.005703422053231939,4.880526363449237e-06,0.19933607185736796,0.04959755852794335,0.8294181212289443,0.05166214990098968,0.07970588447774063
43,0.005839217816404128,4.616714127587117e-07,0.19715073756908344,0.08199002716911152,0.5338123923434993,0.007404402979948133,0.11645544890239123
44,0.005975013579576317,3.231699889310981e-06,0.20053304918279916,0.08020151950581125,0.6696690459096329,0.012520654593280875,0.11520450404144965
45,0.006110809342748506,3.891230478966283e-06,0.19263844998680815,0.05038998200621621,0.5942692033683442,0.01165755252930242,0.08015317228938007
46,0.0062466051059206955,5.935775306897721e-07,0.19715073756908344,0.08199002716911152,0.5338123923434993,0.007404402979948133,0.11645544890239123
47,0.006382400869092884,5.935775306897721e-07,0.19715073756908344,0.08199002716911152,0.5338123923434993,0.007404402979948133,0.11645544890239123
48,0.006518196632265073,5.935775306897721e-07,0.19715073756908344,0.08199002716911152,0.5338123923434993,0.007404402979948133,0.11645544890239123
49,0.006653992395437262,3.231699889310981e-06,0.20053304918279916,0.08020151950581125,0.6696690459096329,0.012520654593280875,0.11520450404144965
50,0.006789788158609452,5.935775306897721e-07,0.28278878226121035,0.15862837557356493,0.9213667921698827,0.18105375211045213,0.2051288437597438
51,0.0069255839217816405,5.935775306897721e-07,0.31135344313270624,0.20685145924716092,0.9068029381952257,0.11790405397875774,0.25120512546624457
52,0.007061379684953829,5.935775306897721e-07,0.24407226457491715,0.1789703707025961,0.9751625176480255,0.3058531776346382,0.2085666991578243
53,0.007197175448126018,5.935775306897721e-07,0.19715073756908344,0.08199002716911152,0.5338123923434993,0.007404402979948133,0.11645544890239123
54,0.007332971211298208,1.5828734151727254e-06,0.2571505957281927,0.12215405749170842,0.935066563840747,0.19157291452968195,0.16693845158480386
55,0.007468766974470397,5.935775306897721e-07,0.2514166769274262,0.18994823595031263,0.9520039138842377,0.19634382435846895,0.21862760758681882
56,0.0076045627376425855,5.935775306897721e-07,0.20053304918279916,0.08020151950581125,0.6696690459096329,0.012520654593280875,0.11520450404144965
57,0.007740358500814774,5.935775306897721e-07,0.08017309986464535,0.027730440416812864,0.5837087204726817,0.013562450970402894,0.04094346779460711
58,0.007876154263986964,1.5828734151727254e-06,0.13446422581623743,0.09549050211928518,0.9501668092858297,0.272046948715839,0.1122514331154294
59,0.008011950027159152,0.0005275585186652763,0.30428517199239324,0.19820015194582666,0.9569994779659661,0.2732007858825583,0.24254280775495765
60,0.008147745790331342,5.935775306897721e-07,0.30428517199239324,0.19820015194582666,0.9569994779659661,0.2732007858825583,0.24254280775495765
61,0.008283541553503531,5.935775306897721e-07,0.28326086028850106,0.1748689374219058,0.9141544163703866,0.1298550502297036,0.21835665325154235
62,0.00841933731667572,5.935775306897721e-07,0.19715073756908344,0.08199002716911152,0.5338123923434993,0.007404402979948133,0.11645544890239123
63,0.008555133079847909,3.231699889310981e-06,0.2305690059648282,0.11312266873046412,0.7170957772931896,0.01920322605846023,0.15290525376751554
64,0.008690928843020097,5.935775306897721e-07,0.09206406430830225,0.024011286163399773,0.3877439179869341,0.002831393155613157,0.03788656326826236
65,0.008826724606192287,5.935775306897721e-07,0.14378212067346988,0.22490702982669464,0.9562191748341161,0.20958141608462363,0.22441752211742705
66,0.008962520369364476,1.2531081203450744e-06,0.05687314137921261,0.06131917624606541,0.8472255319185994,0.07104919180730995,0.060831250262616
67,0.009098316132536664,5.935775306897721e-07,0.06044696971719576,0.06816391136379482,0.9342830714750726,0.2064123148260461,0.06768461843636392
68,0.009234111895708854,5.935775306897721e-07,0.147391472629864,0.11144114003902789,0.7726507006246557,0.0312019532997116,0.12773885317447797
69,0.009369907658881044,5.935775306897721e-07,0.147391472629864,0.11144114003902789,0.7726507006246557,0.0312019532997116,0.12773885317447797
70,0.009505703422053232,5.935775306897721e-07,0.20994470807831597,0.11015427288654903,0.9354905083399818,0.21592875891863672,0.14552927087116552
71,0.009641499185225421,5.935775306897721e-07,0.05687314137921261,0.06131917624606541,0.8472255319185994,0.07104919180730995,0.060831250262616
72,0.00977729494839761,5.935775306897721e-07,0.147391472629864,0.11144114003902789,0.7726507006246557,0.0312019532997116,0.12773885317447797
73,0.009913090711569799,5.935775306897721e-07,0.1407013878066111,0.21120064382484877,0.951252313856808,0.2257859514669605,0.21081646485865424
74,0.010048886474741989,5.935775306897721e-07,0.14378212067346988,0.22490702982669464,0.9562191748341161,0.20958141608462363,0.22441752211742705
75,0.010184682237914177,5.935775306897721e-07,0.20994470807831597,0.11015427288654903,0.9354905083399818,0.21592875891863672,0.14552927087116552
76,0.010320478001086366,3.891230478966283e-06,0.15756274878792695,0.05143006694735817,0.8706692720157195,0.12660766023968853,0.0777427914263658
77,0.010456273764258554,1.7741372861727633e-05,0.019860154873597224,0.02440180522610902,0.8415545092959518,0.06229774909087912,0.023581463493591
78,0.010592069527430744,9.028973772381089e-05,0.36573297530332305,0.0958213162973003,0.9471812274588985,0.16690145755635347,0.15293297001791253
79,0.010727865290602934,0.00044788722343491575,0.29952080715854085,0.25392060108229153,0.964644695167912,0.26660798079809894,0.2780872535547882
80,0.010863661053775122,5.86982224793219e-06,0.39955063236415955,0.08333892029557831,0.8853317451027344,0.12062247529589515,0.1388372721125197
81,0.010999456816947311,5.935775306897721e-07,0.14904967146467765,0.06898108639030873,0.5571732123611832,0.009145183036970022,0.09466085399427876
82,0.011135252580119501,1.2531081203450744e-06,0.15233664735442637,0.05781919256168368,0.5773986977828718,0.00966645115269058,0.08406522774076455
83,0.011271048343291689,0.0001660038494162396,0.27966601450668416,0.1702250969029037,0.956752459449451,0.17642095374775507,0.2136738960623743
84,0.011406844106463879,5.935775306897721e-07,0.1064293154718691,0.06196446489705732,0.9376268831087079,0.20464334392253034,0.07841781386336029
85,0.011542639869636067,4.550761068621585e-06,0.05687314137921261,0.06131917624606541,0.8472255319185994,0.07104919180730995,0.060831250262616
86,0.011678435632808256,5.935775306897721e-07,0.20053304918279916,0.08020151950581125,0.6696690459096329,0.012520654593280875,0.11520450404144965
87,0.011814231395980446,2.446858487621172e-05,0.14445200216775833,0.2303898649590844,0.9606287319110866,0.25058236871621437,0.22984384603236213
88,0.011950027159152634,1.450967297241665e-06,0.147391472629864,0.11144114003902789,0.7726507006246557,0.0312019532997116,0.12773885317447797
89,0.012085822922324824,5.935775306897721e-07,0.24574511926865883,0.16670279056052886,0.884597632903582,0.15169882554233458,0.2005463784615472
90,0.012221618685497012,5.935775306897721e-07,0.19715073756908344,0.08199002716911152,0.5338123923434993,0.007404402979948133,0.11645544890239123
91,0.012357414448669201,5.935775306897721e-07,0.08230047549183425,0.11021907698095926,0.9514469748040054,0.21106981761157956,0.1097910148650705
92,0.012493210211841391,4.082494349966322e-05,0.2527986597078684,0.1552733965246933,0.9322123054833628,0.15529120976114075,0.19414325743959734
93,0.012629005975013579,1.5828734151727254e-06,0.20053304918279916,0.08020151950581125,0.6696690459096329,0.012520654593280875,0.11520450404144965
94,0.012764801738185769,5.935775306897721e-07,0.15233664735442637,0.05781919256168368,0.5773986977828718,0.00966645115269058,0.08406522774076455
95,0.012900597501357958,1.5828734151727254e-06,0.14904967146467765,0.06898108639030873,0.5571732123611832,0.009145183036970022,0.09466085399427876
96,0.013036393264530146,1.2531081203450744e-06,0.14904967146467765,0.06898108639030873,0.5571732123611832,0.009145183036970022,0.09466085399427876
97,0.013172189027702336,1.5828734151727254e-06,0.19715073756908344,0.08199002716911152,0.5338123923434993,0.007404402979948133,0.11645544890239123
98,0.013307984790874524,1.5828734151727254e-06,0.233389072339867,0.1499475802195671,0.9038494252323966,0.15178364512604456,0.184219618518383
99,0.013443780554046714,5.935775306897721e-07,0.15233664735442637,0.05781919256168368,0.5773986977828718,0.00966645115269058,0.08406522774076455
100,0.013579576317218903,5.935775306897721e-07,0.20994470807831597,0.11015427288654903,0.9354905083399818,0.21592875891863672,0.14552927087116552
101,0.013715372080391091,5.935775306897721e-07,0.1064293154718691,0.06196446489705732,0.9376268831087079,0.20464334392253034,0.07841781386336029
102,0.013851167843563281,5.935775306897721e-07,0.19715073756908344,0.08199002716911152,0.5338123923434993,0.007404402979948133,0.11645544890239123
103,0.01398696360673547,5.935775306897721e-07,0.035489199815268865,0.054525693744469625,0.9142984614700601,0.1873988737835504,0.05373700740518527
104,0.014122759369907659,5.935775306897721e-07,0.01675141342322989,0.016186875064204242,0.8135712773223928,0.05770128029177751,0.015437946269386443
105,0.014258555133079848,5.935775306897721e-07,0.021652131015131734,0.019402756071511353,0.73367261446222,0.01982781011586821,0.019536824627516713
106,0.014394350896252036,6.529352837587493e-06,0.010706034066970257,0.014201833909315273,0.8386607797568433,0.08957209185871129,0.013262796197532272
107,0.014530146659424226,5.935775306897721e-07,0.016477992944232255,0.024408913351522586,0.9005928056039476,0.09686048783972215,0.023483600591026433
108,0.014665942422596416,5.935775306897721e-07,0.08247705900087676,0.10149705899126922,0.9646255126914031,0.2904695769345764,0.10112574572932267
109,0.014801738185768604,5.935775306897721e-07,0.1435352295443972,0.13241144629170065,0.8414758964474373,0.061319159922378956,0.13877900126866177
110,0.014937533948940793,1.5828734151727254e-06,0.18095810463205933,0.07229507188051568,0.9518563971093679,0.27000114765629624,0.10379668309316216
111,0.015073329712112981,5.935775306897721e-07,0.13994575478928273,0.04489623539599966,0.3001953305686168,0.0008887544740427225,0.06806705519765585
112,0.015209125475285171,3.231699889310981e-06,0.24809108687767215,0.1947110393139139,0.9528785406659146,0.27821821261373675,0.22045928874677645
113,0.01534492123845736,1.5828734151727254e-06,0.17350625413557938,0.059891449180177796,0.8935760910648413,0.21765143699359038,0.08936941243883385
114,0.015480717001629549,1.5828734151727254e-06,0.34995005044662864,0.0633669025328598,0.8989440070218692,0.10886698594826029,0.10792416539065562
115,0.015616512764801738,5.935775306897721e-07,0.12312267337942351,0.18093046155123485,0.9377062609026048,0.19214105233661952,0.18056062114039073
116,0.015752308527973928,5.935775306897721e-07,0.49552911854306936,0.07831508815079466,0.8956645567158574,0.1762237817727367,0.13616351902189572
117,0.015888104291146118,5.935775306897721e-07,0.34583834019928905,0.057787403632405226,0.8438087444954973,0.052898737296466,0.09957537263734795
118,0.016023900054318304,1.3190611793106045e-06,0.3373644757734479,0.044491087968399026,0.8532313887876448,0.11469548317011168,0.07900107640078462
119,0.016159695817490494,5.935775306897721e-07,0.030444753548811716,0.03868764493791261,0.8300299598508414,0.04575378995957054,0.0379405845132222
120,0.016295491580662683,5.935775306897721e-07,0.21518978860699192,0.07665234714439702,0.5294312206244057,0.010450140002543951,0.11365358137388563
121,0.016431287343834873,1.5828734151727254e-06,0.25316434297916235,0.12453068112080216,0.9553117730849072,0.23354328405376504,0.16827682645862568
122,0.016567083107007063,5.935775306897721e-07,0.10789129133032936,0.10119037650600882,0.9376567159786159,0.16344859100623074,0.10490692755673953
123,0.01670287887017925,5.935775306897721e-07,0.16030347365212147,0.17991895172342606,0.962756292155331,0.3143592332046249,0.18010702904087028
124,0.01683867463335144,5.935775306897721e-07,0.15549348590866527,0.15213078535547614,0.917923243426792,0.16499014059939227,0.1551105445549177
125,0.01697447039652363,3.231699889310981e-06,0.3152843038670078,0.23152800722020875,0.9511077509479527,0.2554912781540668,0.2699886692236691
126,0.017110266159695818,5.935775306897721e-07,0.17989699226979347,0.08355302871147154,0.8586552752098725,0.07897999386564433,0.11472153339499676
127,0.017246061922868008,1.2531081203450744e-06,0.11519069271808019,0.08727081411735238,0.6828192219759348,0.014462194199687863,0.0996903922494606
128,0.017381857686040194,5.935775306897721e-07,0.13994575478928273,0.04489623539599966,0.3001953305686168,0.0008887544740427225,0.06806705519765585
129,0.017517653449212384,1.5828734151727254e-06,0.17218525452061348,0.0846048628336881,0.9480912770959689,0.20564248282438602,0.11406247692044026
130,0.017653449212384573,5.935775306897721e-07,0.15297286307724514,0.05347057730778486,0.9320191861953203,0.1811081625630769,0.07944360913968151
131,0.017789244975556763,5.935775306897721e-07,0.11911739751040877,0.09559527117158936,0.9252796643259613,0.12910059856891026,0.10656072037112586
132,0.017925040738728953,2.572169299655679e-06,0.4325953458527548,0.4208873789987306,0.9789436426724994,0.2921834183045957,0.43261194216352344
133,0.01806083650190114,1.9126387100003767e-06,0.4367833158743062,0.09412857181492716,0.9507890629333159,0.3441224059529652,0.15598408703836045
134,0.01819663226507333,5.935775306897721e-07,0.03451969427564467,0.052686808224861506,0.9093816279207513,0.18431169980562115,0.05189435056483786
135,0.01833242802824552,5.935775306897721e-07,0.056055015145457944,0.053765855350438596,0.929866394521852,0.22682681303894933,0.054521643032703335
136,0.018468223791417708,5.935775306897721e-07,0.15155930570376244,0.14546395886865465,0.927335719829551,0.20187314079284355,0.1496692825874431
137,0.018604019554589898,1.5828734151727254e-06,0.21759393940362695,0.14842682317611047,0.9767718332799893,0.30068469598167935,0.17803666697633103
138,0.018739815317762087,0.00013843547076864795,0.5151880888443349,0.11906280898543227,0.9349076199587055,0.21924773261045014,0.19494656506738287
139,0.018875611080934274,5.935775306897721e-07,0.5737637136137702,0.3814851533146511,0.9355154573278338,0.3052997090774832,0.46407530296303673
140,0.019011406844106463,2.235808698931475e-05,0.5701988487269067,0.3760262365189611,0.9076522040953834,0.18017823120022802,0.45890170466218677
141,0.019147202607278653,2.572169299655679e-06,0.5737637136137702,0.3814851533146511,0.9355154573278338,0.3052997090774832,0.46407530296303673
142,0.019282998370450843,4.280353526862912e-05,0.5737637136137702,0.3814851533146511,0.9355154573278338,0.3052997090774832,0.46407530296303673
143,0.019418794133623032,5.935775306897721e-07,0.5191995854188663,0.10367983741506812,0.7525610695028552,0.022503291119263073,0.1741333459320484
144,0.01955458989679522,5.935775306897721e-07,0.5191995854188663,0.10367983741506812,0.7525610695028552,0.022503291119263073,0.1741333459320484
145,0.01969038565996741,5.935775306897721e-07,0.5191995854188663,0.10367983741506812,0.7525610695028552,0.022503291119263073,0.1741333459320484
146,0.019826181423139598,0.001859810309768987,0.42084915259113115,0.13344597611492462,0.9483594198734245,0.2394257171348659,0.20432595453312705
147,0.019961977186311788,5.935775306897721e-07,0.5437424479105164,0.3245696969137535,0.9135977244263548,0.14729800266884582,0.41136281685915443
148,0.020097772949483977,5.935775306897721e-07,0.4710297965875557,0.09081246848514202,0.6013906095093045,0.019427341194762183,0.15334374950054067
149,0.020233568712656164,5.935775306897721e-07,0.42306723253237644,0.052540457200351276,0.9534964988508696,0.39421044747844586,0.09400668376688527
150,0.020369364475828353,1.5828734151727254e-06,0.09826501589324398,0.07379714342525485,0.9088900622497254,0.10992569830339952,0.08444038206009169
151,0.020505160239000543,3.627418243104163e-06,0.48986312562016415,0.26620328458720427,0.8963695539169222,0.14315285299418146,0.3488216802075115
152,0.020640956002172733,5.935775306897721e-07,0.4437329181418632,0.20588702250265964,0.8867904371047373,0.11855887458784167,0.28412407000753764
153,0.020776751765344922,5.935775306897721e-07,0.5044420732067907,0.3874165414796551,0.9429232590199094,0.21342273012163518,0.44398981915789365
154,0.02091254752851711,5.935775306897721e-07,0.5081270817975129,0.39361783628358543,0.955998340986455,0.20268504701528517,0.4494393926080455
155,0.0210483432916893,5.935775306897721e-07,0.5148022113931362,0.40383375091232576,0.9466057531636347,0.22098402528324115,0.458618039977891
156,0.021184139054861488,3.231699889310981e-06,0.2704315466625746,0.10509265875319274,0.894868495709133,0.11018225197680231,0.15245767759831383
157,0.021319934818033678,3.891230478966283e-06,0.31496501834195667,0.1842363574781749,0.9672754717897736,0.23768800227990644,0.2348058916557632
158,0.021455730581205867,6.529352837587493e-06,0.3405313123618189,0.2248717811605443,0.9573330529945806,0.21390454626481967,0.2738430034067849
159,0.021591526344378057,5.935775306897721e-07,0.16926887507084712,0.2609648319719952,0.936883462112673,0.20847799447679752,0.26049713693655113
160,0.021727322107550243,4.6101188216905635e-05,0.3531467930877776,0.19730228229050642,0.9267319307867534,0.22809730110263227,0.25575471800234245
161,0.021863117870722433,1.2531081203450744e-06,0.05697106135946999,0.07837194641654353,0.9064397656645135,0.18082920712358463,0.07777772340070337
162,0.021998913633894623,2.4666444053108307e-05,0.1000556809759654,0.08841275748503677,0.8898952915693474,0.10255008580243971,0.09417034647271792
163,0.022134709397066812,5.935775306897721e-07,0.3062130624048792,0.11919633618810634,0.910850323054676,0.12300062754454721,0.17294747263017843
164,0.022270505160239002,5.935775306897721e-07,0.12822828771555497,0.1783346145755593,0.8927806655512037,0.1124406373113801,0.1780720614535822
165,0.02240630092341119,1.2531081203450744e-06,0.14220914066150678,0.05424547976223026,0.5052058357989191,0.010805603569439676,0.0787083652047314
166,0.022542096686583378,5.935775306897721e-07,0.1578523087619171,0.031383580060934876,0.8281504302046946,0.0780653373784677,0.052395059159219236
167,0.022677892449755568,5.935775306897721e-07,0.18915721462718904,0.06052199492776455,0.8251966112637126,0.07823295353170195,0.09207146527986321
168,0.022813688212927757,1.2531081203450744e-06,0.16870752353579366,0.05318576269524227,0.9315885807870646,0.23437240027840253,0.08111738343691219
169,0.022949483976099947,5.935775306897721e-07,0.14220914066150678,0.05424547976223026,0.5052058357989191,0.010805603569439676,0.0787083652047314
170,0.023085279739272133,5.935775306897721e-07,0.16455225514239402,0.03583680715741309,0.800178378202107,0.07044391746824318,0.058937603889561485
171,0.023221075502444323,5.935775306897721e-07,0.1578523087619171,0.031383580060934876,0.8281504302046946,0.0780653373784677,0.052395059159219236
172,0.023356871265616513,5.935775306897721e-07,0.1574352089161503,0.034925341106752036,0.8103748647797221,0.08700160784828613,0.057227260199365124
173,0.023492667028788702,3.891230478966283e-06,0.20201451922670047,0.10569779267169435,0.8195753924696446,0.060089009099683045,0.13973660846261096
174,0.023628462791960892,2.829386229621247e-05,0.012231096596282624,0.01579410116487091,0.9108831568641603,0.6829415836869265,0.014882470092825242
175,0.02376425855513308,5.935775306897721e-07,0.05581202021198494,0.05282245102126055,0.8037542624963273,0.05236531831197132,0.05390331621570698
176,0.023900054318305268,5.935775306897721e-07,0.19281110648288466,0.06630528479445993,0.9248688298137393,0.22342854869635054,0.09911870924708585
177,0.024035850081477458,5.935775306897721e-07,0.19585631573133247,0.08909865789964747,0.9330366812376211,0.2091179285138799,0.12320477540604421
178,0.024171645844649647,5.935775306897721e-07,0.33784889395471135,0.2928410912525607,0.8846255828310104,0.10825437219042976,0.31764217633066877
179,0.024307441607821837,5.935775306897721e-07,0.33784889395471135,0.2928410912525607,0.8846255828310104,0.10825437219042976,0.31764217633066877
180,0.024443237370994023,5.935775306897721e-07,0.33784889395471135,0.2928410912525607,0.8846255828310104,0.10825437219042976,0.31764217633066877
181,0.024579033134166213,8.573897665518931e-07,0.15117000312242085,0.04375588096946224,0.6065597573508515,0.01310804810759637,0.06797635487077526
182,0.024714828897338403,5.935775306897721e-07,0.22685429383544967,0.12092536804374004,0.9650147522070646,0.2621928242459011,0.15898033696499916
183,0.024850624660510592,1.3124658734140516e-05,0.14861820192124156,0.0749288063998648,0.4947817603174981,0.009267124771191798,0.1000389204230575
184,0.024986420423682782,2.572169299655679e-06,,,,,
185,0.025122216186854972,1.5828734151727254e-06,0.12383322939478014,0.02216048639250604,0.7441096469415773,0.031068063637317265,0.03750801424539823
186,0.025258011950027158,1.5828734151727254e-06,0.18443134508635753,0.05795167207383469,0.818783615157061,0.07778741741543065,0.08852155752552653
187,0.025393807713199348,6.859118132415145e-06,0.32456151539821027,0.30473067184064473,0.9632108344698559,0.4065173568017301,0.3183359193929314
188,0.025529603476371537,7.380147298242832e-05,0.14378212067346988,0.22490702982669464,0.9562191748341161,0.20958141608462363,0.22441752211742705
189,0.025665399239543727,5.935775306897721e-07,0.33784889395471135,0.2928410912525607,0.8846255828310104,0.10825437219042976,0.31764217633066877
190,0.025801195002715917,0.00046688170441698843,0.2436466767459682,0.10145145245010863,0.9066721913768131,0.11289067008003573,0.14424942692841464
191,0.025936990765888103,2.4402631817246184e-06,0.24983057752237042,0.159446461293556,0.9428149192170016,0.30799587883653545,0.19646843712406564
192,0.026072786529060293,8.178179311725748e-06,0.05977331969925383,0.05688835041244268,0.937958810562653,0.21066890605624808,0.057989410721909954
193,0.026208582292232482,1.5828734151727254e-06,0.15311199908372186,0.05902853623009046,0.9187634476662677,0.17630252911797464,0.08546398355731173
194,0.026344378055404672,0.0002848512616721251,0.15117000312242085,0.04375588096946224,0.6065597573508515,0.01310804810759637,0.06797635487077526
195,0.026480173818576862,8.178179311725748e-06,0.052443043712926185,0.042918979491267446,0.7477137165310359,0.029485099779818693,0.046747926854493416
196,0.026615969581749048,5.935775306897721e-07,0.13777716753835542,0.14998013386186398,0.8672043048019259,0.09561898033312595,0.1500499032614997
197,0.026751765344921238,5.935775306897721e-07,0.052443043712926185,0.042918979491267446,0.7477137165310359,0.029485099779818693,0.046747926854493416
198,0.026887561108093427,5.935775306897721e-07,0.052443043712926185,0.042918979491267446,0.7477137165310359,0.029485099779818693,0.046747926854493416
199,0.027023356871265617,0.03173654602115418,0.2185409658757575,0.11422894008866782,0.969461615081908,0.2860220777227273,0.15114721121326388
200,0.027159152634437807,2.572169299655679e-06,0.020455109224643424,0.0268086984647838,0.8625265461055471,0.09477597306400486,0.02596783717602884
201,0.027294948397609993,5.935775306897721e-07,0.012088041061057481,0.01193111124254418,0.8723602720461172,0.12364155710914752,0.011129319447495956
202,0.027430744160782183,5.935775306897721e-07,0.01503524139913364,0.017960351231961706,0.8506490626294559,0.07616464524087513,0.017108135886333222
203,0.027566539923954372,5.935775306897721e-07,,,,,
204,0.027702335687126562,5.935775306897721e-07,0.19585631573133247,0.08909865789964747,0.9330366812376211,0.2091179285138799,0.12320477540604421
205,0.027838131450298752,5.935775306897721e-07,0.1485132819963475,0.0924036049536058,0.8954284357289419,0.0925724903529596,0.114531799773093
206,0.02797392721347094,2.2424040048280277e-06,0.07343664371003507,0.09079680365899363,0.954428673062073,0.24289192663005227,0.09036476733390511
207,0.028109722976643128,5.935775306897721e-07,0.16143398672335132,0.041829371240964516,0.8465011168732159,0.12494712513366665,0.06656294822843684
208,0.028245518739815317,5.935775306897721e-07,0.1881149580906332,0.06397613962517834,0.9308419940939863,0.23322527453315234,0.09588477353215882
